transaction_id,amount,hour,day_of_week,merchant_category,transaction_type,location_risk,previous_transactions,avg_transaction_amount,is_international,is_fraud
TXN000392,63.85,8,4,Fuel,Contactless,Low,12,55.26,0,0
TXN000393,55.83,1,3,Grocery,Online,Low,8,33.57,0,0
TXN000394,179.75,17,1,Grocery,Online,Medium,5,146.7,0,0
TXN000395,50.01,20,3,Travel,POS,Low,1,114.11,0,0
TXN000396,320.42,0,6,Fuel,POS,Medium,4,60.06,0,0
TXN000397,234.58,23,3,Restaurant,Online,Medium,6,164.95,0,1
TXN000398,67.24,20,1,Restaurant,Online,Low,5,101.9,0,0
TXN000399,166.77,11,6,Grocery,ATM,Low,7,124.45,0,0
TXN000400,168.56,9,6,Travel,Online,Medium,2,83.48,0,0
TXN000401,13.06,1,3,Grocery,Contactless,Low,8,159.81,1,0
TXN000402,279.41,8,5,Online,POS,Medium,6,42.58,0,0
TXN000403,84.44,1,2,Grocery,POS,Low,3,29.92,0,0
TXN000404,210.16,22,6,Fuel,Contactless,Medium,3,105.16,0,0
TXN000405,46.29,23,5,Grocery,POS,Medium,5,68.67,0,0
TXN000406,271.05,21,3,Online,Contactless,Low,4,92.32,0,0
TXN000407,59.16,13,0,Online,POS,Low,5,68.55,1,0
TXN000408,1.31,10,0,Grocery,Online,Low,3,51.21,1,0
TXN000409,282.95,22,2,Electronics,POS,Low,5,113.66,0,0
TXN000410,11.49,10,6,Grocery,POS,Low,3,10.0,0,0
TXN000411,46.16,16,3,Travel,Online,Low,6,95.16,1,0
TXN000412,359.64,3,4,Electronics,POS,Medium,4,117.71,1,0
TXN000413,360.95,12,6,Restaurant,POS,Medium,2,99.93,0,0
TXN000414,102.24,6,3,Grocery,ATM,Medium,4,116.08,0,0
TXN000415,119.91,15,0,Restaurant,Contactless,Low,7,79.27,0,0
TXN000416,71.4,0,1,Fuel,POS,Low,9,110.73,0,0
TXN000417,41.64,12,2,Restaurant,POS,Medium,7,75.1,0,0
TXN000418,47.82,0,1,Travel,Online,Medium,9,111.64,0,0
TXN000419,133.96,10,4,Grocery,ATM,Low,2,18.27,0,0
TXN000420,167.5,5,3,Restaurant,Contactless,Low,8,116.9,0,0
TXN000421,188.18,19,4,Restaurant,POS,Low,5,76.81,0,0
TXN000422,187.06,2,1,Fuel,Online,Medium,7,90.09,0,0
TXN000423,11.48,11,3,Grocery,POS,Medium,3,120.87,0,0
TXN000424,81.85,4,6,Travel,POS,Low,3,174.15,0,0
TXN000425,7.11,8,5,Online,POS,Low,11,111.88,0,0
TXN000426,95.7,11,5,Online,POS,Low,5,97.33,0,0
TXN000427,69.91,9,6,Travel,Online,Medium,4,103.01,1,0
TXN000428,262.39,18,4,Fuel,POS,Medium,7,90.36,0,0
TXN000429,51.86,4,5,Electronics,Contactless,Medium,8,146.68,0,0
TXN000430,14.94,4,5,Grocery,Online,Low,1,96.64,0,0
TXN000431,18.52,8,0,Fuel,POS,Low,5,78.12,0,0
TXN000432,172.01,19,5,Grocery,Contactless,Medium,4,117.7,1,0
TXN000433,115.55,16,0,Electronics,Contactless,Medium,4,157.54,0,0
TXN000434,12.79,9,2,Online,Online,Low,2,63.97,0,0
TXN000435,10.54,20,0,Online,POS,Low,7,168.48,0,0
TXN000436,144.87,0,0,Online,POS,Low,9,68.01,0,0
TXN000437,9.07,21,1,Grocery,POS,Low,13,116.3,0,0
TXN000438,207.02,15,0,Online,Online,Low,6,126.76,0,0
TXN000439,147.0,14,0,Grocery,POS,Low,7,157.35,0,0
TXN000440,10.18,22,1,Fuel,Online,Low,4,107.92,0,0
TXN000441,10.64,16,0,Restaurant,POS,High,4,90.07,0,0
TXN000442,517.86,19,5,Fuel,Online,Low,5,138.75,0,0
TXN000443,56.26,12,6,Online,Online,Low,2,113.21,0,0
TXN000444,55.57,0,0,Electronics,POS,Low,4,115.51,0,0
TXN000445,201.07,7,2,Fuel,Online,High,2,74.79,0,0
TXN000446,353.06,4,0,Grocery,Online,Low,6,94.9,0,0
TXN000447,512.25,5,0,Online,ATM,High,8,91.45,0,0
TXN000448,167.99,22,2,Fuel,Online,Medium,4,112.82,0,0
TXN000449,56.64,19,6,Restaurant,Online,Low,3,114.99,0,0
TXN000450,10.46,13,1,Restaurant,Contactless,Medium,1,127.6,0,0
TXN000451,180.15,21,5,Restaurant,ATM,Low,6,79.17,0,0
TXN000452,98.08,22,6,Fuel,POS,Low,7,89.22,0,0
TXN000453,66.24,10,0,Electronics,POS,Medium,7,95.09,0,0
TXN000454,284.19,5,5,Restaurant,POS,Medium,1,29.99,0,0
TXN000455,14.15,10,4,Online,POS,Medium,5,97.59,1,0
TXN000456,81.42,12,5,Luxury,Online,Medium,5,107.44,0,1
TXN000457,1.37,11,1,Grocery,Online,Low,3,88.0,0,0
TXN000458,75.88,21,1,Grocery,Contactless,Low,0,110.01,0,0
TXN000459,6.95,1,6,Fuel,POS,Medium,3,69.8,0,0
TXN000460,15.18,20,0,Travel,Online,Low,4,158.08,0,0
TXN000461,15.0,2,2,Electronics,Online,Low,9,109.49,0,0
TXN000462,125.71,22,1,Restaurant,Contactless,Low,4,92.37,0,0
TXN000463,164.47,3,2,Online,POS,Low,2,14.83,0,0
TXN000464,105.07,16,6,Fuel,POS,Low,4,134.11,0,0
TXN000465,392.97,21,6,Grocery,POS,Low,7,71.51,0,0
TXN000466,56.38,5,4,Online,Online,Low,10,93.61,0,0
TXN000467,40.38,6,2,Fuel,POS,Low,5,171.35,0,0
TXN000468,243.54,14,6,Fuel,ATM,Low,8,97.72,0,0
TXN000469,30.37,10,6,Electronics,POS,Low,1,115.9,0,0
TXN000470,396.34,23,6,Fuel,POS,Low,4,115.49,0,0
TXN000471,1.47,2,3,Restaurant,POS,Low,7,108.41,0,0
TXN000472,420.3,5,6,Fuel,Contactless,Medium,5,108.3,1,0
TXN000473,5.29,1,6,Electronics,Online,Medium,7,10.0,0,0
TXN000474,266.13,13,2,Travel,ATM,Low,3,53.38,0,0
TXN000475,90.02,8,1,Grocery,POS,Medium,3,86.65,0,0
TXN000476,594.82,17,2,Grocery,POS,Low,4,75.09,0,0
TXN000477,9.2,18,2,Restaurant,ATM,Low,6,121.63,1,0
TXN000478,96.85,11,3,Online,POS,Medium,6,46.24,0,0
TXN000479,418.03,12,3,Grocery,POS,High,6,114.87,0,0
TXN000480,88.85,11,0,Grocery,POS,Low,8,20.35,0,0
TXN000481,119.12,11,1,Restaurant,POS,Low,5,134.25,0,0
TXN000482,142.79,17,6,Restaurant,POS,Low,5,89.27,0,0
TXN000483,72.74,8,0,Fuel,POS,Low,6,147.32,0,0
TXN000484,118.52,16,6,Grocery,Online,Low,5,89.47,0,0
TXN000485,105.34,20,6,Grocery,Online,Low,5,137.01,0,0
TXN000486,277.71,15,3,Travel,Online,Low,4,140.7,0,0
TXN000487,5.58,16,6,Fuel,POS,Low,5,99.55,0,0
TXN000488,39.58,20,6,Online,Online,Low,7,82.55,0,0
TXN000489,360.48,23,2,Restaurant,POS,Low,3,96.22,0,0
TXN000490,265.16,7,3,Restaurant,Online,Low,7,110.95,0,0
TXN000491,72.98,10,4,Online,Online,Low,8,178.63,0,0
TXN000492,116.15,23,2,Grocery,Online,High,4,86.8,0,0
TXN000493,38.98,1,0,Fuel,Online,Low,5,113.01,0,0
TXN000494,25.01,7,2,Grocery,POS,Low,7,40.41,0,0
TXN000495,74.77,11,4,Electronics,Online,Low,2,69.22,0,0
TXN000496,52.31,20,3,Grocery,Online,Low,5,176.33,0,0
TXN000497,105.15,0,1,Grocery,Online,Low,3,118.75,0,0
TXN000498,9.71,22,6,Online,Online,Low,7,83.17,0,0
TXN000499,439.8,12,5,Restaurant,POS,Low,4,127.69,0,0
TXN000500,514.06,21,1,Online,POS,Low,1,152.22,0,0
TXN000501,143.74,20,1,Fuel,Online,Low,9,44.26,0,0
TXN000502,92.17,16,6,Restaurant,POS,Low,6,109.06,0,0
TXN000503,44.45,13,3,Grocery,POS,High,1,70.04,0,0
TXN000504,201.71,13,1,Fuel,Contactless,Low,3,86.36,0,0
TXN000505,138.52,15,4,Restaurant,POS,High,2,125.6,0,1
TXN000506,21.3,16,6,Grocery,Online,Low,3,24.6,0,0
TXN000507,290.2,5,3,Travel,ATM,Low,10,109.66,0,0
TXN000508,207.48,6,1,Electronics,POS,Low,3,164.0,0,0
TXN000509,359.01,0,6,Fuel,Contactless,Low,1,80.37,0,0
TXN000510,155.23,14,5,Fuel,POS,Low,0,10.0,0,0
TXN000511,114.05,19,0,Online,POS,Low,4,104.59,0,0
TXN000512,65.0,20,3,Grocery,POS,Low,5,150.07,0,0
TXN000513,323.88,17,3,Restaurant,Online,Low,4,80.86,0,0
TXN000514,241.25,12,2,Fuel,Contactless,Low,2,80.75,0,0
TXN000515,5.55,23,6,Grocery,ATM,Low,4,42.5,0,0
TXN000516,3.21,1,1,Restaurant,Online,High,4,100.28,0,0
TXN000517,56.68,18,0,Electronics,POS,Medium,4,114.65,0,0
TXN000518,199.64,14,6,Grocery,Contactless,Medium,3,111.41,1,0
TXN000519,523.71,11,5,Grocery,ATM,Low,4,91.33,0,0
TXN000520,19.56,14,4,Luxury,POS,Low,4,51.88,0,0
TXN000521,108.21,17,3,Grocery,ATM,Low,9,88.32,0,0
TXN000522,57.54,13,4,Fuel,Contactless,Medium,5,107.02,0,0
TXN000523,420.45,5,4,Grocery,Online,Medium,5,146.67,0,0
TXN000524,221.51,11,4,Grocery,POS,Low,4,187.76,0,0
TXN000525,218.66,19,2,Grocery,Contactless,Medium,6,27.35,0,0
TXN000526,75.89,22,6,Fuel,POS,Medium,3,95.6,0,0
TXN000527,64.3,5,4,Grocery,Online,Low,6,112.33,0,0
TXN000528,38.33,8,1,Grocery,POS,Medium,5,88.75,0,0
TXN000529,6.96,3,1,Travel,Contactless,Low,3,54.9,0,0
TXN000530,240.05,16,0,Fuel,POS,Low,6,115.89,1,0
TXN000531,201.13,1,0,Grocery,Online,Low,9,189.93,0,1
TXN000532,980.69,15,5,Fuel,POS,Low,3,86.03,0,0
TXN000533,683.38,23,4,Grocery,Online,High,6,90.66,0,0
TXN000534,97.28,13,4,Restaurant,Contactless,Medium,9,102.11,0,0
TXN000535,175.83,7,2,Electronics,Contactless,Low,1,132.73,0,0
TXN000536,347.54,13,6,Grocery,POS,Low,5,107.06,0,0
TXN000537,227.37,1,4,Grocery,POS,Low,9,140.76,0,0
TXN000538,34.1,15,4,Electronics,POS,Low,9,178.25,0,0
TXN000539,71.86,3,6,Travel,Online,Low,6,105.94,0,0
TXN000540,16.6,0,4,Grocery,ATM,Low,5,164.93,0,0
TXN000541,369.63,22,3,Grocery,Online,Low,3,70.8,0,0
TXN000542,111.82,19,3,Fuel,POS,Medium,7,121.71,0,0
TXN000543,31.15,13,2,Restaurant,POS,Low,11,95.07,0,0
TXN000544,133.66,7,2,Grocery,Online,Low,5,131.83,0,0
TXN000545,115.52,2,1,Electronics,POS,Low,5,156.35,0,0
TXN000546,53.21,4,2,Electronics,POS,Low,11,72.99,0,0
TXN000547,14.46,5,5,Grocery,POS,Medium,7,40.84,0,0
TXN000548,133.61,21,1,Electronics,POS,Low,7,119.91,0,0
TXN000549,88.15,7,6,Grocery,POS,Low,2,132.59,0,0
TXN000550,177.58,5,4,Restaurant,Contactless,Low,4,45.66,0,0
TXN000551,88.12,5,2,Online,POS,Medium,9,43.37,0,1
TXN000552,229.41,3,5,Restaurant,ATM,Low,2,29.88,0,0
TXN000553,96.33,6,2,Electronics,Online,Low,5,141.5,1,1
TXN000554,98.77,23,2,Restaurant,Online,Low,7,161.63,0,0
TXN000555,251.13,18,1,Restaurant,POS,Medium,4,148.0,0,0
TXN000556,62.0,6,6,Luxury,POS,Low,2,51.53,0,0
TXN000557,17.27,2,6,Restaurant,POS,Low,7,95.55,0,0
TXN000558,3.5,7,1,Restaurant,Online,Low,1,131.31,0,0
TXN000559,168.85,0,0,Grocery,Online,Low,5,181.81,0,0
TXN000560,116.21,0,1,Fuel,Contactless,Low,5,96.06,0,0
TXN000561,146.12,13,1,Electronics,POS,Low,4,53.58,0,0
TXN000562,28.74,5,3,Grocery,Online,Low,5,45.77,0,1
TXN000563,17.59,9,2,Electronics,Online,Medium,6,32.61,0,0
TXN000564,1.76,13,1,Fuel,POS,Medium,8,133.13,0,0
TXN000565,51.8,3,2,Restaurant,POS,Low,4,139.86,0,0
TXN000566,106.97,5,2,Online,ATM,Low,6,75.28,0,1
TXN000567,59.76,15,3,Grocery,POS,Medium,5,141.4,0,0
TXN000568,69.04,20,2,Grocery,Contactless,Low,3,55.23,0,0
TXN000569,281.41,0,5,Online,POS,High,4,138.66,0,0
TXN000570,51.37,5,1,Online,POS,Medium,6,41.85,0,1
TXN000571,86.58,8,2,Fuel,Online,Low,9,113.14,1,0
TXN000572,183.7,14,0,Grocery,POS,Low,8,168.98,0,0
TXN000573,60.61,11,0,Fuel,Contactless,Low,4,56.99,0,0
TXN000574,116.77,2,3,Grocery,ATM,Medium,0,119.22,0,0
TXN000575,237.98,10,5,Online,Online,Low,4,148.09,0,0
TXN000576,358.34,14,6,Restaurant,Contactless,Low,7,118.27,1,0
TXN000577,19.09,2,6,Grocery,POS,Low,2,82.74,0,0
TXN000578,313.4,13,1,Online,Online,Low,4,71.4,0,0
TXN000579,81.3,1,3,Restaurant,Contactless,Low,4,123.19,0,0
TXN000580,35.85,3,0,Online,Online,Low,1,147.06,0,0
TXN000581,73.75,18,5,Online,POS,Low,3,76.01,0,0
TXN000582,469.64,11,1,Grocery,POS,Low,3,67.21,0,0
TXN000583,81.42,1,2,Grocery,Online,Low,1,90.57,1,0
TXN000584,47.83,16,1,Fuel,Online,Low,2,131.27,0,0
TXN000585,120.42,2,4,Online,POS,Low,12,110.78,0,0
TXN000586,32.96,9,1,Online,Online,High,7,73.14,1,0
TXN000587,9.47,15,2,Restaurant,POS,Low,6,161.03,1,1
TXN000588,16.56,21,4,Grocery,Online,Low,6,74.04,1,1
TXN000589,16.44,8,6,Grocery,Contactless,Low,4,86.44,0,0
TXN000590,19.77,10,5,Travel,Online,Low,7,72.73,0,0
TXN000591,17.94,20,3,Restaurant,Online,High,4,152.94,0,0
TXN000592,122.89,14,5,Fuel,POS,Low,8,23.95,0,0
TXN000593,24.09,2,1,Fuel,POS,Low,5,77.61,1,0
TXN000594,50.9,15,6,Restaurant,POS,Low,7,60.4,0,0
TXN000595,272.52,20,3,Online,Online,Medium,4,72.79,0,0
TXN000596,77.09,20,1,Electronics,POS,Low,6,123.24,0,0
TXN000597,132.15,20,0,Grocery,POS,Low,4,43.01,0,0
TXN000598,22.7,11,0,Restaurant,Online,Low,5,36.95,0,0
TXN000599,25.63,22,2,Online,Online,Low,1,114.68,0,0
TXN000600,5.01,4,6,Electronics,Online,Low,4,88.49,0,1
TXN000601,22.21,6,6,Electronics,Online,Low,8,10.0,1,0
TXN000602,39.19,8,5,Grocery,POS,Low,1,112.57,0,0
TXN000603,23.38,20,0,Electronics,POS,Low,4,73.85,0,0
TXN000604,11.15,17,4,Grocery,Online,Low,7,87.48,0,0
TXN000605,15.43,20,4,Restaurant,POS,Low,8,142.12,0,0
TXN000606,74.12,7,6,Electronics,POS,Low,7,108.02,1,0
TXN000607,27.73,11,6,Restaurant,ATM,Low,8,122.92,0,0
TXN000608,54.36,19,1,Grocery,Online,Low,6,31.22,0,0
TXN000609,84.0,1,6,Grocery,POS,Medium,3,51.78,0,0
TXN000610,140.69,9,3,Fuel,POS,Medium,2,153.39,0,0
TXN000611,4.81,18,4,Fuel,Online,High,4,56.83,0,0
TXN000612,192.78,8,1,Electronics,POS,Low,5,88.86,0,0
TXN000613,118.63,23,3,Luxury,POS,Low,1,102.75,0,0
TXN000614,10.24,7,6,Grocery,Online,Low,4,140.72,0,0
TXN000615,248.18,23,6,Electronics,POS,Medium,3,68.92,0,0
TXN000616,304.4,23,0,Restaurant,POS,Medium,5,152.64,0,0
TXN000617,7.56,23,1,Online,Online,Low,6,60.43,0,1
TXN000618,38.9,0,3,Fuel,ATM,Low,1,98.29,0,0
TXN000619,196.91,5,2,Electronics,ATM,Low,4,123.74,0,0
TXN000620,165.52,11,6,Restaurant,ATM,Low,4,69.27,0,0
TXN000621,24.48,23,5,Electronics,Online,Medium,5,85.02,0,0
TXN000622,28.19,18,5,Restaurant,ATM,Medium,9,125.27,0,0
TXN000623,55.53,16,6,Grocery,Contactless,Medium,2,78.44,0,0
TXN000624,79.52,1,2,Luxury,Online,Low,4,88.12,0,0
TXN000625,115.56,10,4,Electronics,POS,Medium,7,137.06,0,0
TXN000626,55.24,17,5,Online,Online,High,6,92.32,0,0
TXN000627,74.51,22,3,Electronics,Contactless,High,3,118.84,0,0
TXN000628,165.15,21,6,Online,Contactless,Low,5,77.35,0,0
TXN000629,4.48,10,6,Electronics,POS,Low,10,73.98,0,0
TXN000630,34.91,17,6,Grocery,Contactless,Low,2,75.4,0,0
TXN000631,149.94,7,2,Grocery,Online,Low,3,112.6,0,0
TXN000632,270.69,14,4,Online,POS,Low,7,96.99,0,0
TXN000633,86.01,8,1,Electronics,Contactless,Low,8,112.55,0,0
TXN000634,91.14,14,6,Electronics,Contactless,High,4,28.37,0,1
TXN000635,13.6,6,1,Grocery,Online,Low,8,66.45,1,0
TXN000636,71.18,19,3,Online,Contactless,High,2,142.31,0,1
TXN000637,91.27,12,3,Grocery,Online,Low,4,149.22,0,0
TXN000638,33.32,12,3,Grocery,Online,Low,3,62.65,0,0
TXN000639,37.64,0,5,Online,Contactless,Low,3,158.15,0,0
TXN000640,56.84,19,3,Online,Contactless,Low,5,50.36,0,0
TXN000641,2.43,3,6,Grocery,POS,Medium,3,106.54,0,0
TXN000642,46.65,23,2,Online,POS,Low,4,131.45,0,0
TXN000643,28.51,3,2,Grocery,POS,Low,9,102.86,0,0
TXN000644,47.61,3,4,Grocery,ATM,Low,6,121.34,0,0
TXN000645,15.31,12,2,Luxury,ATM,Medium,4,89.05,0,0
TXN000646,265.45,1,5,Travel,Contactless,Low,4,138.87,0,0
TXN000647,108.05,22,1,Electronics,Online,High,6,114.67,0,1
TXN000648,136.4,14,4,Grocery,Online,Low,5,117.21,0,0
TXN000649,186.81,3,2,Grocery,Contactless,Medium,2,152.58,0,0
TXN000650,82.8,5,3,Travel,POS,Low,4,193.11,0,0
TXN000651,10.91,2,2,Online,Online,Low,1,60.03,0,0
TXN000652,92.43,6,0,Electronics,Online,Low,6,90.83,0,0
TXN000653,106.07,5,4,Luxury,Online,Low,4,41.39,0,0
TXN000654,164.19,2,6,Grocery,Online,Medium,7,142.49,0,0
TXN000655,67.8,3,6,Restaurant,ATM,Low,2,75.53,0,0
TXN000656,16.38,9,5,Grocery,POS,Low,4,68.35,0,0
TXN000657,40.05,20,2,Restaurant,POS,Low,2,151.0,1,0
TXN000658,54.13,8,2,Electronics,ATM,Medium,4,43.99,0,0
TXN000659,124.59,5,5,Online,POS,Medium,4,76.13,0,0
TXN000660,101.49,19,1,Electronics,POS,Medium,2,75.12,0,0
TXN000661,52.82,10,3,Electronics,POS,Low,5,81.33,0,0
TXN000662,516.74,6,3,Luxury,POS,Medium,6,75.52,0,0
TXN000663,111.7,17,1,Fuel,ATM,Low,5,105.8,0,0
TXN000664,32.5,3,1,Grocery,Online,Low,3,89.04,1,0
TXN000665,12.88,4,0,Fuel,Online,Low,3,99.11,1,0
TXN000666,19.91,3,5,Luxury,Online,Medium,3,29.55,0,1
TXN000667,33.88,3,4,Fuel,POS,Low,3,101.7,0,1
TXN000668,21.02,12,3,Grocery,POS,Low,6,99.39,0,0
TXN000669,24.78,15,1,Electronics,Contactless,Low,11,69.64,0,0
TXN000670,40.27,13,1,Online,Online,Medium,9,17.81,0,0
TXN000671,22.85,10,5,Grocery,POS,Low,1,65.93,0,0
TXN000672,272.49,1,6,Fuel,Online,Medium,4,39.24,1,0
TXN000673,10.04,21,4,Restaurant,POS,Low,6,122.93,0,0
TXN000674,89.21,13,1,Grocery,POS,Low,5,97.48,0,0
TXN000675,63.4,23,6,Electronics,POS,Medium,4,41.15,0,0
TXN000676,484.64,23,0,Online,Contactless,Low,3,68.15,0,0
TXN000677,14.26,6,4,Grocery,Online,Medium,4,69.54,0,0
TXN000678,60.87,10,6,Travel,POS,Low,4,84.86,0,0
TXN000679,418.69,3,0,Luxury,ATM,Medium,4,83.66,0,0
TXN000680,240.75,6,2,Electronics,Contactless,High,6,77.23,0,0
TXN000681,203.84,15,3,Grocery,Online,Low,4,80.17,0,0
TXN000682,35.79,5,1,Online,POS,Low,3,59.94,0,0
TXN000683,22.49,5,6,Travel,POS,Medium,3,108.02,0,0
TXN000684,132.55,1,4,Grocery,POS,Low,3,56.0,0,0
TXN000685,318.05,23,0,Grocery,Online,Low,7,99.89,0,0
TXN000686,97.64,7,3,Restaurant,Online,Low,7,125.79,0,0
TXN000687,101.73,6,3,Fuel,POS,Low,6,47.09,0,0
TXN000688,39.42,23,1,Fuel,Online,Low,6,90.99,0,0
TXN000689,176.1,13,6,Online,Online,High,1,122.75,1,1
TXN000690,24.85,8,3,Fuel,Contactless,Low,4,48.2,0,0
TXN000691,46.93,14,1,Online,Online,Medium,6,162.57,0,0
TXN000692,66.5,21,6,Restaurant,Online,Medium,5,122.73,0,0
TXN000693,85.02,17,6,Grocery,ATM,Low,5,61.62,0,0
TXN000694,33.31,11,2,Travel,POS,High,4,132.53,0,0
TXN000695,14.64,22,1,Fuel,POS,Medium,3,114.28,0,0
TXN000696,113.18,18,5,Grocery,ATM,Low,2,84.89,1,0
TXN000697,40.87,12,0,Electronics,Online,High,2,58.95,0,0
TXN000698,104.45,6,5,Restaurant,Online,Low,9,50.73,0,0
TXN000699,20.12,9,6,Restaurant,Contactless,High,8,79.22,0,0
TXN000700,78.73,9,6,Online,Online,Medium,6,95.23,0,0
TXN000701,91.27,1,3,Online,ATM,Low,5,185.53,0,0
TXN000702,6.39,13,3,Grocery,ATM,Low,4,94.62,1,0
TXN000703,49.25,12,3,Travel,POS,Low,5,187.04,0,0
TXN000704,17.32,21,6,Grocery,Online,Low,6,96.22,1,0
TXN000705,7.86,5,1,Grocery,Contactless,Low,4,94.58,0,0
TXN000706,552.14,8,4,Grocery,Online,Medium,6,114.52,0,0
TXN000707,46.7,12,1,Restaurant,Online,Medium,8,104.53,0,0
TXN000708,199.21,8,0,Grocery,Online,Medium,3,139.44,1,0
TXN000709,35.27,12,1,Electronics,POS,Low,6,132.75,0,0
TXN000710,137.3,4,3,Grocery,POS,Low,3,121.02,0,0
TXN000711,171.37,13,2,Electronics,Online,Low,8,67.4,0,0
TXN000712,108.65,4,0,Online,Online,Low,6,47.4,0,0
TXN000713,76.54,8,5,Online,Online,Low,5,94.62,0,0
TXN000714,63.69,7,2,Restaurant,Contactless,Low,5,71.02,0,0
TXN000715,51.49,6,0,Restaurant,POS,Medium,3,100.72,0,0
TXN000716,318.31,7,0,Restaurant,POS,Medium,11,105.49,0,0
TXN000717,213.07,21,6,Travel,Online,Low,5,54.51,0,0
TXN000718,402.38,2,3,Travel,Contactless,Medium,3,73.36,0,0
TXN000719,15.93,22,6,Grocery,Online,Low,7,17.26,0,0
TXN000720,157.51,23,5,Electronics,ATM,Low,13,11.01,0,0
TXN000721,334.34,14,1,Electronics,Online,High,6,117.65,0,0
TXN000722,23.99,7,6,Electronics,Online,Low,7,61.78,1,0
TXN000723,8.26,0,5,Electronics,POS,Low,6,171.47,0,0
TXN000724,162.17,6,3,Travel,POS,Low,4,52.91,0,0
TXN000725,102.53,18,3,Travel,POS,Low,4,92.96,0,0
TXN000726,221.29,1,6,Grocery,POS,Low,5,107.75,0,0
TXN000727,18.07,13,3,Electronics,POS,Low,3,147.28,0,0
TXN000728,190.33,17,2,Restaurant,Online,Medium,5,90.72,0,0
TXN000729,27.02,14,5,Grocery,POS,Low,5,61.77,0,0
TXN000730,21.45,13,5,Grocery,POS,Low,9,143.66,0,0
TXN000731,21.53,23,0,Luxury,Online,Medium,2,74.69,0,0
TXN000732,202.21,18,4,Fuel,POS,High,5,154.97,0,0
TXN000733,131.31,18,1,Online,POS,Low,3,104.78,1,0
TXN000734,88.85,21,3,Luxury,Contactless,Low,7,95.93,0,1
TXN000735,53.34,16,5,Online,POS,Low,11,167.73,0,0
TXN000736,251.66,21,5,Grocery,POS,Low,5,99.11,0,0
TXN000737,59.8,18,0,Grocery,POS,High,3,93.47,0,0
TXN000738,203.53,15,1,Electronics,ATM,High,3,90.8,0,0
TXN000739,69.39,19,4,Grocery,Online,Low,3,137.67,0,0
TXN000740,56.77,18,4,Fuel,POS,Low,2,151.6,1,1
TXN000741,74.54,0,3,Travel,Online,Low,8,110.06,0,0
TXN000742,43.04,18,4,Online,POS,Low,3,126.0,1,0
TXN000743,165.21,6,4,Online,Online,Low,1,75.75,0,0
TXN000744,83.83,22,6,Fuel,Online,High,2,99.83,0,0
TXN000745,31.71,10,1,Restaurant,POS,Low,5,109.89,0,0
TXN000746,275.8,4,1,Grocery,Online,Low,4,73.8,0,0
TXN000747,58.12,16,6,Fuel,Online,Low,5,120.49,0,0
TXN000748,94.11,10,3,Online,Contactless,Medium,4,136.61,0,0
TXN000749,284.34,23,5,Grocery,Contactless,High,2,143.14,0,0
TXN000750,117.46,7,0,Fuel,Online,Medium,8,82.32,0,0
TXN000751,14.92,9,3,Online,Contactless,Low,8,142.31,0,0
TXN000752,337.27,11,2,Grocery,Online,Low,6,100.12,0,0
TXN000753,118.57,9,4,Online,Contactless,Low,2,100.22,0,0
TXN000754,48.94,12,6,Grocery,Online,Medium,8,61.42,1,0
TXN000755,18.0,17,0,Online,Online,Low,5,75.09,0,0
TXN000756,189.6,9,5,Electronics,ATM,High,4,74.19,0,0
TXN000757,116.13,18,5,Grocery,Contactless,Medium,4,87.73,1,0
TXN000758,91.49,19,1,Grocery,POS,Low,4,112.62,0,0
TXN000759,269.2,16,2,Restaurant,POS,Low,3,122.92,0,0
TXN000760,186.48,19,5,Online,Contactless,Low,3,16.61,0,0
TXN000761,19.74,15,2,Restaurant,Online,Low,4,97.75,0,0
TXN000762,44.83,4,4,Online,Contactless,Low,7,128.43,0,0
TXN000763,34.28,2,1,Luxury,ATM,Low,4,92.02,0,1
TXN000764,163.48,14,0,Grocery,ATM,Medium,7,91.66,0,0
TXN000765,4.09,1,1,Restaurant,POS,High,5,130.68,0,0
TXN000766,101.25,12,4,Electronics,POS,Low,7,91.8,0,0
TXN000767,172.49,21,6,Fuel,Online,Medium,5,29.14,0,0
TXN000768,251.24,7,5,Grocery,Contactless,Low,6,45.12,0,0
TXN000769,50.24,22,2,Electronics,Online,Low,6,116.88,0,0
TXN000770,206.62,16,6,Restaurant,Online,Low,4,95.76,0,0
TXN000771,14.07,3,4,Grocery,ATM,High,2,89.0,0,0
TXN000772,224.85,18,5,Restaurant,Online,Low,3,86.43,0,0
TXN000773,16.37,21,3,Online,Contactless,Low,11,19.84,0,0
TXN000774,60.76,8,2,Grocery,POS,Low,10,55.46,0,0
TXN000775,191.52,22,4,Travel,POS,Low,6,94.41,0,0
TXN000776,19.49,14,0,Restaurant,Online,Medium,6,37.67,0,0
TXN000777,31.25,8,0,Grocery,POS,Low,4,71.53,0,0
TXN000778,153.73,23,5,Travel,Contactless,Medium,5,119.4,0,0
TXN000779,152.77,20,5,Grocery,POS,Low,10,88.38,0,0
TXN000780,122.98,8,0,Electronics,Contactless,Medium,8,96.63,0,0
TXN000781,142.08,13,3,Grocery,Contactless,Low,4,61.23,0,0
TXN000782,93.9,22,1,Fuel,POS,Low,5,79.29,0,0
TXN000783,34.81,20,0,Fuel,Contactless,Medium,6,38.95,0,0
TXN000784,50.9,15,5,Electronics,Online,Medium,4,106.74,1,0
TXN000785,24.05,23,5,Grocery,ATM,Low,7,10.0,0,0
